Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-08-04,-0.28799176772895285,-0.4223726042729785,-0.35560057720381566,-0.2680997858271635,-0.13590170637894877,-0.19156373998088672,-0.11284934623985902,-0.21890931556122717,-0.0005779394586081822,-0.09369827257476984,-0.24379605243555552
2022-08-05,-0.2534828748995923,-0.4067433042536338,-0.30874104210310516,-0.22698044508747875,-0.10637889213094659,-0.14487563480494764,-0.09836663067878013,-0.18792282187868167,0.002862237334348046,-0.07448268883330778,-0.21565230403176
2022-08-08,-0.23034386680701857,-0.3772793275185146,-0.32623410838658284,-0.2210566243705981,-0.10011974554327142,-0.15246655142183005,-0.10041443255096053,-0.16445922860729315,-0.0023758381503508896,-0.06669611003131892,-0.19419190321918592
2022-08-09,-0.2086512420071747,-0.36750067356116645,-0.21216440137283818,-0.18774678925024968,-0.08182636854850318,-0.1291783743574719,-0.10285324575334522,-0.09984193267402013,0.027965322339384296,-0.04514177119574664,-0.17701475658669039
2022-08-10,-0.15164310395249508,-0.3258561928048075,-0.2080573670458222,-0.1377466872953733,-0.032696591848122625,-0.09424661071925877,-0.08189554447408579,-0.04962142122109611,0.050074301133764834,-0.02753137839954982,-0.1218440748933863
2022-08-11,-0.14578901754588103,-0.3053881800635079,-0.1594552672969219,-0.1057531885961019,-0.012347573073716249,-0.06618761332745277,-0.08221016570938092,-0.05725823169826852,0.042134586221532724,-0.03342394898171332,-0.09006752654127087
2022-08-12,-0.10887135943569398,-0.28625069349890303,-0.14964077458940395,-0.06769562960928914,0.015663376597973296,-0.015505626622781932,-0.06522694464103015,-0.032248415988254175,0.08177878015681103,-0.018325705680543092,-0.05440641359883877
2022-08-15,-0.12515844200397158,-0.3037017829409395,-0.2188902511860124,-0.08363517533483286,0.006871666013434044,-0.039651852172981034,-0.06081678560346909,-0.04997330995615054,0.07796316555970051,-0.019402423949317578,-0.08471661879038661
2022-08-16,-0.11286187126004112,-0.2936440971775542,-0.24757025682093806,-0.06043490560738429,0.017478151251559916,-0.03502971707915134,-0.04344099248897411,-0.04894514800249341,0.0777067962616315,-0.032392145923320584,-0.03799628326790849
2022-08-17,-0.16575223002388131,-0.3484956929861262,-0.24353397592325665,-0.09802592760991465,-0.02239888935409344,-0.08039187723043685,-0.04211362299387328,-0.06592421698457682,0.06310542518711429,-0.057822359601455334,-0.0875521775706714
2022-08-18,-0.12877267682649723,-0.31742383960686915,-0.17048483201184073,-0.06569874329298987,0.02732636380619235,-0.017019635781629933,0.03717145088681942,-0.047123826422811446,0.07945829475151549,-0.03917029822986093,-0.007987565340601382
2022-08-19,-0.170358907600027,-0.34372709357065423,-0.16732388952985242,-0.09764212006003178,0.01077397988205371,-0.04102826322925621,0.05039734575901113,-0.06431909457664875,0.08067621635777218,-0.03609322001692946,-0.05057464532656092
2022-08-22,-0.1975421451046116,-0.3944943527189899,-0.17504238190517507,-0.1382514599497172,-0.016169160995688256,-0.09899748231675765,0.027086969976731372,-0.11730152666132282,0.048963185144875555,-0.07433842939954478,-0.08523025739983395
2022-08-23,-0.19673744476047536,-0.42252350322218785,-0.1346790382834353,-0.17814005339972855,-0.029851469461307546,-0.1285405350282339,-0.0033043606566828462,-0.15912423567624667,0.02394333899092991,-0.110164735363694,-0.08840577728094065
2022-08-24,-0.18735733765433654,-0.37753438337786543,-0.11529144929946414,-0.166350929844047,-0.022728005708611623,-0.11105346818313738,-0.015142000653859254,-0.15619997857024645,0.009799100957524644,-0.11075801081639834,-0.049125998693577366
2022-08-25,-0.15041376794390968,-0.35888177490905204,-0.12083763693952623,-0.1459560161636421,0.0013127345501501853,-0.09163114043635016,-0.006256271789103887,-0.13327043873510566,0.022934012677502176,-0.08954549520097121,-0.058486487441230195
2022-08-26,-0.22475883813787928,-0.4348845521723363,-0.15374912636754864,-0.22446440604609852,-0.0898551545065673,-0.19914265754118735,-0.06705774769761871,-0.18026858147367458,-0.011385984184318557,-0.14776532025843558,-0.1858244078760864
2022-08-29,-0.2580293456186156,-0.46651283050113157,-0.14304411202364803,-0.2530319891862284,-0.11883710316606913,-0.2559220887496212,-0.08166439998514735,-0.22270943199961,-0.02104579341957554,-0.17636862170993084,-0.2307198323896745
2022-08-30,-0.27320172527106096,-0.47955301162195985,-0.1929648225852557,-0.2598608812176225,-0.13821006128479615,-0.267379082368518,-0.09465136764792613,-0.23556176314775187,-0.036181427203426306,-0.17575049249049812,-0.25588711880501863
2022-08-31,-0.2857659530350446,-0.4653195488384656,-0.2245412335984071,-0.2576376391894822,-0.14797052385752715,-0.2815739555910538,-0.09320261386458398,-0.23139387149701468,-0.047524828190842944,-0.17353333123168485,-0.2626879952582048
2022-09-01,-0.3317158878069136,-0.4728030917935695,-0.26616498416405426,-0.2651700892125529,-0.16378736561909613,-0.31257859428258916,-0.09676314569349226,-0.2392658410133044,-0.02617551083713337,-0.15113003401444486,-0.2768518443772474
2022-09-02,-0.3248828197335216,-0.48245049492771075,-0.24592091930937593,-0.2651505173292081,-0.1779891669606677,-0.3118415420366816,-0.11183713359471739,-0.2578001146499895,-0.04270672406773208,-0.1665486954521162,-0.2627600622898784
2022-09-06,-0.33811091489967315,-0.5060780466308233,-0.26140893246688046,-0.2721052980103977,-0.17903552116058824,-0.3232305239705698,-0.12298464760633528,-0.23670940409991353,-0.042159930723142884,-0.16492697896200442,-0.276408974714395
2022-09-07,-0.2984052383033949,-0.48226695403974085,-0.3072864871639522,-0.24514090885128095,-0.16267967265689626,-0.30749204538190966,-0.09450713690431253,-0.21404147185325875,0.01275752872464016,-0.14750684931640204,-0.22068818566841455
2022-09-08,-0.26296744904220504,-0.48356083688799795,-0.3017057991907838,-0.19655025215772795,-0.13906677954774066,-0.2907023865592035,-0.08700361443833327,-0.184786577349791,0.03205240377066093,-0.10738740428755547,-0.1976905818692672
2022-09-09,-0.21435413445309892,-0.4113172286435637,-0.23887658346976623,-0.1539690091931305,-0.09448194762231102,-0.22945919154850947,-0.05250587462716097,-0.1433364503002903,0.06671975024897941,-0.06707381543153498,-0.1432931963810358
2022-09-12,-0.16734112032067178,-0.37500855845108694,-0.19024913738819166,-0.09936841182968527,-0.051228155881781264,-0.15921858952990237,-0.04035811485628531,-0.10217876521062996,0.09018251925953927,-0.03704584411829,-0.07236153591953048
2022-09-13,-0.19501703396817463,-0.4192682950644494,-0.18564051799304476,-0.13928458120062842,-0.09383513134903429,-0.2114595406456224,-0.08450709969270599,-0.12270029949257857,0.0868497798923336,-0.07066665340067188,-0.11996065102553752
2022-09-14,-0.20991825560396515,-0.41380800786278366,-0.13583434953588566,-0.1357241328418402,-0.09495230840205116,-0.21152291375259014,-0.07292599936067472,-0.13822951295867553,0.13387214932399838,-0.05942942296817015,-0.09464923740652162
2022-09-15,-0.23356725824647825,-0.4421053093117665,-0.16284788367057118,-0.1413108558193728,-0.12495950986533699,-0.27445275196358865,-0.09022412166534477,-0.20254130694993558,0.07262112763745271,-0.05915017528698641,-0.1359663416446903
2022-09-16,-0.22584723093773917,-0.4224112594401908,-0.14420704986146715,-0.13056025879326194,-0.12909779355335066,-0.24087513510793157,-0.07766489285714967,-0.17674355345291132,0.0872312084971963,-0.0488077518138472,-0.09252864590950555
2022-09-19,-0.19466258046505736,-0.4271117552808465,-0.08298873972437293,-0.11242899418119505,-0.10088975802409295,-0.23593115339760407,-0.061031372790718984,-0.186372161866778,0.12629728797430104,-0.058791119915502676,-0.07817117484886038
2022-09-20,-0.24385859254062683,-0.45856934515113895,-0.14840570045476567,-0.16133280231244598,-0.14339698735021122,-0.27188269229051204,-0.09831779944009451,-0.2531557480019423,0.07360720548471572,-0.10882553584873025,-0.14320408018066144
2022-09-21,-0.2704801247247708,-0.49850484493921127,-0.13344504053630116,-0.1977367954863274,-0.16266638462300753,-0.29501633164778723,-0.1048804393231638,-0.2945426201337339,0.0333310088931942,-0.1541978242925364,-0.18575402602252167
2022-09-22,-0.2783596890035102,-0.5151868251748627,-0.09946555893993814,-0.22456398383547943,-0.18549232572411523,-0.3271085297007075,-0.12654542833562654,-0.3289103314389929,0.0009647348886876878,-0.16589059398820366,-0.24489664588524707
2022-09-23,-0.3489301042283065,-0.5766738947830847,-0.2468058536705932,-0.28786721594467046,-0.2527637669227927,-0.3820740266020914,-0.1772291356863862,-0.36919746416280214,-0.040468559766670666,-0.19095057689006428,-0.32347517152081756
2022-09-26,-0.36868210936944124,-0.5920764000330583,-0.31796347233969957,-0.31199056555335336,-0.2690592617107024,-0.38717012892504055,-0.1732658129544833,-0.4107383560290492,-0.09658600289679681,-0.2118386503560131,-0.31670753878618824
2022-09-27,-0.3553161838193871,-0.5738567259059597,-0.32372374365418355,-0.3096686911435011,-0.2636673833228587,-0.355908299849404,-0.19230515352998467,-0.41974968211295166,-0.1253078627940073,-0.2004732191817827,-0.26864122438195914
2022-09-28,-0.30619311957144424,-0.5279576515301756,-0.213835156231184,-0.2707441910230961,-0.21969918347312792,-0.34037544721696433,-0.17661740395914788,-0.38413061392107417,-0.10582141396820069,-0.16962015080532522,-0.22078639489120386
2022-09-29,-0.32040291057609466,-0.5536720842897871,-0.19203349341137968,-0.2840561952355513,-0.2539378683612431,-0.3715399863618765,-0.2077447583867539,-0.43052261662669894,-0.19381561808621198,-0.182958268678365,-0.26778185286046247
2022-09-30,-0.3313595244996196,-0.5803555392988407,-0.2216177289243438,-0.3128825914300648,-0.2852593021333389,-0.4053489194703952,-0.25229011235919774,-0.4291088810560477,-0.251289206000453,-0.21866565119504078,-0.3210653063654847
2022-10-03,-0.2575109421536637,-0.5606101047910858,-0.0765549971421833,-0.2639592914157754,-0.21871871089831277,-0.36775793842600635,-0.2162398117588752,-0.39620816728825364,-0.1661621190324671,-0.17654949029471848,-0.3415097819079684
2022-10-04,-0.19996774056758626,-0.5165024589814804,0.026645116630225854,-0.1970060721694931,-0.16275270559850208,-0.3212755749114838,-0.19197002100270913,-0.3701374902413767,-0.13745260820138283,-0.14089244392759792,-0.2799981143482863
2022-10-05,-0.22917464155842787,-0.5418301775758956,0.027692990542203075,-0.22555232984239745,-0.18455575423422646,-0.33526671521187035,-0.20344588225446003,-0.40138892063541937,-0.1784556900713426,-0.13881505333268612,-0.31591849686841633
2022-10-06,-0.23846917738636195,-0.5455587390689375,0.06457483420224812,-0.24859062051124559,-0.20116816979873506,-0.3495002588711613,-0.228303886614593,-0.45086703243564175,-0.23648051873319606,-0.16570204742622657,-0.3281528649090277
2022-10-07,-0.2800601026845566,-0.5582621940608241,0.059658939113189216,-0.282815191357428,-0.22943910179335336,-0.4060343643102414,-0.25385080782706526,-0.4882541466019551,-0.27928582768035937,-0.20265217513109143,-0.35938156624026774
2022-10-10,-0.27446265350300153,-0.5616748040994222,0.03978184994375586,-0.28451320047209516,-0.22010188900252997,-0.42059481194846016,-0.24485906674496,-0.500230580905439,-0.2718395101934965,-0.20184632366318453,-0.363672155886937
2022-10-11,-0.2824305345322754,-0.5851030774434407,0.025133103769884105,-0.2978834525897731,-0.20828450708835275,-0.442779242065662,-0.23101836787164456,-0.4815181077731294,-0.2742972042017907,-0.18279285305659398,-0.3851594902696304
2022-10-12,-0.2774565366589494,-0.5757139598429253,0.06446418649916277,-0.28269203658498754,-0.21679003190465207,-0.45580468477110403,-0.22230219139450869,-0.4936797480417523,-0.3328190969253862,-0.18896795321672388,-0.38009636602642055
2022-10-13,-0.24220601695084304,-0.5635346811667057,0.1292095841576184,-0.24524278930871488,-0.1929674903258253,-0.4235958486421174,-0.19605357362946535,-0.478827821505107,-0.2927700194706113,-0.1696928129493911,-0.37779565096749934
2022-10-14,-0.3048234835234903,-0.5830798048522654,0.022025540093774568,-0.2714109021531685,-0.22725551561698465,-0.4600974730958979,-0.21977532764644453,-0.5094687795647669,-0.30499003236350436,-0.16122308524638196,-0.4423861440827509
2022-10-17,-0.2907597682911495,-0.5741126599841028,0.012771376169148349,-0.2568045674231551,-0.2225151036837054,-0.43983129171767904,-0.2103240688971173,-0.4769920474821737,-0.2753355002846516,-0.14807992546143972,-0.4075032385862171
2022-10-18,-0.258797085240971,-0.5772844153786094,0.01957848137023588,-0.23236916482196263,-0.1871766937856512,-0.4402153621610856,-0.18052052811726682,-0.45255715308053707,-0.23097172419743112,-0.1278965584994921,-0.4006818089361519
2022-10-19,-0.29279515414782686,-0.5756820337446116,0.1006332275265327,-0.26796332124994643,-0.20719301606550883,-0.4569250144827596,-0.1918832540896799,-0.5005626293053035,-0.25671755947649577,-0.16939105691401996,-0.43943095777352537
2022-10-20,-0.298593932210543,-0.5408285428451451,0.11256129538023207,-0.290595420546692,-0.23984190059228008,-0.4437552378244958,-0.22349798203593013,-0.5142296570676315,-0.3136816076701081,-0.18110640808116363,-0.4649558045370474
2022-10-21,-0.24367012140386882,-0.5283126326049287,0.13071095963908674,-0.24599648666875557,-0.19614971023148164,-0.396151401605015,-0.20091445987446016,-0.5043890340784563,-0.29364793294936503,-0.14541719041720907,-0.4120024759451724
2022-10-24,-0.24742965884336632,-0.499211811174492,0.15189538861352897,-0.2082580032994509,-0.16663239018203732,-0.3584273869608976,-0.16636715555959308,-0.5068138003148772,-0.28467678439370103,-0.11472345144945628,-0.3738806963265929
2022-10-25,-0.21559005637939893,-0.4969126618383817,0.1275692372606661,-0.20206685824060802,-0.1571495939349779,-0.36561596696563375,-0.14885900426834908,-0.4525933263647802,-0.25096586576185387,-0.10649657358282254,-0.36840891045397545
2022-10-26,-0.2198661812594588,-0.5352029874365377,0.15011287164432008,-0.2049251601235319,-0.17089697230249157,-0.41597475830901465,-0.15170282775396957,-0.4851484704546157,-0.28315911507133984,-0.0917532023844001,-0.39757964549802766
2022-10-27,-0.23710892946133078,-0.6068531357591391,0.10880489841427078,-0.20414662421804763,-0.1691587693035233,-0.4473740623675706,-0.14263206352597477,-0.48743075603476077,-0.2769861271023084,-0.09856632844961234,-0.43773960124097344
2022-10-28,-0.2115120039755154,-0.5702115278066564,0.14069515678107353,-0.15078802639631125,-0.12755911675632647,-0.3779961874314646,-0.11408529980430275,-0.4439958690854225,-0.23069266202096456,-0.05970919614768959,-0.4407200841545528
2022-10-31,-0.21778798904636662,-0.5931584449521545,0.16165723532842569,-0.15076630643704367,-0.12233488249889762,-0.39334119784757665,-0.11743177537174915,-0.4365008188010956,-0.24556746197341284,-0.05767692836150952,-0.44476659305730093
2022-11-01,-0.21418998574032944,-0.6220726170166614,0.2119466519177538,-0.16115626579212283,-0.13340167030079567,-0.429669959408267,-0.12973948251958276,-0.44258975761592645,-0.24431197541887972,-0.06569617643030556,-0.48137092687123934
2022-11-02,-0.2619629264968432,-0.6651933057059283,0.20481657861888475,-0.18133274892410006,-0.17024517375393985,-0.48878657254577373,-0.15624539608783414,-0.48481596031921326,-0.26344953786739317,-0.0940878675289865,-0.543362475112295
2022-11-03,-0.2519776029002536,-0.6887137420988592,0.22125658515676458,-0.20703571936892423,-0.15250098664192335,-0.5322172174644935,-0.16032233134322538,-0.48830468159065765,-0.25253051389513625,-0.10180310647010463,-0.537926300575833
2022-11-04,-0.19668088598429967,-0.6842513546256035,0.23595950776089078,-0.17345330025090994,-0.12245524441174381,-0.4981475553591206,-0.13800907738219836,-0.47304724046178387,-0.24305666718105612,-0.09256327194173722,-0.529330455972683
2022-11-07,-0.17759281098902463,-0.6524753226322767,0.23548478746281032,-0.16014523164628539,-0.09851859253920375,-0.46430935930703277,-0.11993277014956388,-0.4799574618172099,-0.28679776983009775,-0.06900956609772105,-0.5262438849468208
2022-11-08,-0.1734557129226691,-0.6730765558660818,0.227674842851926,-0.17155728200024561,-0.10338666389752335,-0.4720133500587125,-0.12161872011532,-0.4815556920524797,-0.2786079326777054,-0.07018480790740994,-0.5526024764585197
2022-11-09,-0.20665180266212713,-0.6921187349487612,0.07754735827293191,-0.21420872304345268,-0.13529218665516926,-0.5092734397096125,-0.13991084503958734,-0.49466829887131863,-0.29214293912713196,-0.08465972635115944,-0.5936498535669632
